Business_Key,Source,Program,Task_ID,Status,User_Name,Date_Time,Task_Name,Improvement_Type,Change_Type,Import_Batch_ID,Import_TS,Reviewed_Flag
",Est WW05 packout,put together plan for PROZ / Mango notification - Brian,2025-11-16T00:00:00,4.4) PCO TTR Q1FY27 (PCO 5.x.z),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1136,excel_import,DORADO,Dorado-1136,,,2025-11-16T00:00:00,NDS to utilize 2 or 4 head bank write,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-439,excel_import,DORADO,Dorado-439,,,2025-11-16T00:00:00,SMR: Shingled SMR adj writes for LBA,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-516,excel_import,DORADO,Dorado-516,,,2025-11-16T00:00:00,FPW DOE for 25 nm NFT (Dorado 2) ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-617,excel_import,DORADO,Dorado-617,,,2025-11-16T00:00:00,SPIO MQM develoment - merge from PF3 trunk to Dorado branch,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-624,excel_import,DORADO,Dorado-624,,,2025-11-16T00:00:00,ZAP Iteration 3 ->2  TTR (with PROZ) (business trade-off - not approved),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-813,excel_import,DORADO,Dorado-813,,,2025-11-16T00:00:00,Dorado Goby 7 2.0 Sector skew in SPF,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-519,excel_import,DORADO,Dorado-519,,,2025-11-16T00:00:00,PROZ HSMR  (H-CMR& H-SMR customer approval needed),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-903,excel_import,DORADO,Dorado-903,,,2025-11-16T00:00:00,2 head Bank Write on FPW before VBAR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1280,excel_import,DORADO,Dorado-1280,,,2025-11-16T00:00:00,FPW Removal (follow MarlinBP plan) + RGA on Dorado (FW35 reli ckpt),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-461,excel_import,DORADO,Dorado-461,,,2025-11-16T00:00:00,   HSMR Phase C (45 hrs for conditional read CMR),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-905,excel_import,DORADO,DORADO-905 ,,Korat FW,2025-11-16T00:00:00,POML All mode,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-548,excel_import,DORADO,Dorado-548,,,2025-11-16T00:00:00,Implement TOPAZ with PROZ (Z-PATH),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-907,excel_import,DORADO,Dorado-907,,,2025-11-16T00:00:00,Dynamic Soak on Dorado,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-909,excel_import,DORADO,Dorado-909,,,2025-11-16T00:00:00,Merge Master Format and SPFS (CMR only) (Goby 7),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado -1289,excel_import,DORADO,Dorado -1289,,,2025-11-16T00:00:00,OEE SPSC2 + PWT  ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|dorado|cr0014354,DISC,DORADO,CR0014354,Developing,Warat  Jintanamaneerat ,2025-11-11T10:50:45,Dorado : TTR Optimize Check spare T230 at EXTRA_BPI_MARGIN state  ,TTR,NEW,20251119-064203,2025-11-19T06:42:03,
disc|summit|cr0014359,DISC,SUMMIT,CR0014359,Awaiting Acceptation,Nontawat Nakul,2025-11-12T09:49:37,Summit TTR : C0 50hz scoring,TTR,NEW,20251119-064203,2025-11-19T06:42:03,
disc|summit|cr0014367,DISC,SUMMIT,CR0014367,Developing,Gronggaew Boonjuang,2025-11-13T16:25:51,TTR Eval PCO - Phase#1A-A,TTR,NEW,20251119-064203,2025-11-19T06:42:03,
disc|marlin bp|cr0014369,DISC,MARLIN BP,CR0014369,Awaiting Acceptation,Pavarisa Boonyaritchaikit,2025-11-14T10:33:27,Integrate T299 RAP saving optimization from Summit,TTR,NEW,20251119-064203,2025-11-19T06:42:03,
disc|summit|cr0014371,DISC,SUMMIT,CR0014371,Awaiting Acceptation,Uaiylanna Wannapila,2025-11-14T15:42:34,Summit Remove T299 Zn110 FNC2,TTR,NEW,20251119-064203,2025-11-19T06:42:03,
excel_import|marlin bp|mbp-1224,excel_import,MARLIN BP,MBP-1224,,DC TP/ARS,2025-11-19T00:00:00,T299: Disable Track Center Search,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|marlin bp|mbp-1419,excel_import,MARLIN BP,MBP-1419,,DC,2025-11-19T00:00:00,Test Time: T297 Data Trimming at PRE2,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|marlin bp|need jira,excel_import,MARLIN BP,need jira,,Servo DC,2025-11-19T00:00:00,Z-path (5hrs?) (can it pull in before Q3? - Mingzhong,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|marlin bp|,excel_import,MARLIN BP,,,,2025-11-19T00:00:00,4.5/4.6) PCO 4.2.8/PCO 4.2.9,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|marlin|marlinct-1797,excel_import,MARLIN,MARLINCT-1797,"PCO7.1.11F, Implemented",DC HW,2025-11-19T00:00:00,          1) COBRA op 6-11% push (see actual TT look like) (ZAP) - [L] [CAL2],TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|marlin|marlinct-2018,excel_import,MARLIN,MARLINCT-2018,,,2025-11-19T00:00:00,       6) Reducing the SkDly in t135 from 20ms to 0ms for AFH1_LOCD,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|marlin|marlinct-2122,excel_import,MARLIN,MARLINCT-2122,,,2025-11-19T00:00:00,       1) BER collection removal/reduce t25 rev/RRO screen removal,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|marlin|need jira,excel_import,MARLIN,Need Jira,"Global / SSDC, reviwoing ",,2025-11-19T00:00:00,       1) Leverage items from Summit,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|marlin|tbd,excel_import,MARLIN,TBD,Evaluation,Ops Eng/DC HW,2025-11-19T00:00:00,        1) MQM removal 100%,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|marlin|,excel_import,MARLIN,,,,2025-11-19T00:00:00,Release checkout (4H) - ww16,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|summit-1749,excel_import,SUMMIT,SUMMIT-1749,Done,SSDC,2025-11-19T00:00:00,Remove MAVGRO in Summit,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|summit-1825,excel_import,SUMMIT,SUMMIT-1825,Done,Wuxi FW/ Korat FW,2025-11-19T00:00:00,Reduce PES(T33) test revs from 32 to 16 (FNC2),TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
"excel_import|summit|summit-1612, summit-1772",excel_import,SUMMIT,"SUMMIT-1612,
SUMMIT-1772",Done,Korat FW / ARS,2025-11-19T00:00:00,   T299 optimize track center (FNC2),TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|summit-1881,excel_import,SUMMIT,SUMMIT-1881,Done,Korat FW,2025-11-19T00:00:00,TTR: MSMR dual reader test by condition (from single reader),TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|summit-1701,excel_import,SUMMIT,SUMMIT-1701,Done,,2025-11-19T00:00:00,Temporary State Removal (CRT2),TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|summit-2064,excel_import,SUMMIT,SUMMIT-2064,Done,,2025-11-19T00:00:00,Temporary State Removal (CRT2),TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|summit-2078,excel_import,SUMMIT,SUMMIT-2078,,,2025-11-19T00:00:00,Remove T240 Zn1 in write screen state (temp) 300dppm,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|summit-1134,excel_import,SUMMIT,SUMMIT-1134,"SPQ-10649
SBR: SMPEXGGZFS",SSDC/ Korat SW-FW,2025-11-19T00:00:00,ZFS (20) - run on BRC5832,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|summit-2086,excel_import,SUMMIT,SUMMIT-2086,Done,SSDC TP,2025-11-19T00:00:00,TTR: Investigate further TTR in MSMR_SR_RDR_TST_2 by running through exceptions,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|summit-2273,excel_import,SUMMIT,SUMMIT-2273,Done,Korat FW,2025-11-19T00:00:00,TTR: T240 TEST ZONE by Condition #Phase2,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|summit-2279,excel_import,SUMMIT,SUMMIT-2279,,Servo/DC,2025-11-19T00:00:00,TTR: Test 33 Seek Delay Improvement (SF3),TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|tsr-6529,excel_import,SUMMIT,TSR-6529 ,,Royce,2025-11-19T00:00:00,TTR: T102 on PCBA Screen (SF3) + (new PF3),TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|disc-cr0014225,excel_import,SUMMIT,DISC-CR0014225,,Korat FW,2025-11-19T00:00:00,TTR- T240 Predict Final Write,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|summit-2355,excel_import,SUMMIT,SUMMIT-2355,,Servo/DC,2025-11-19T00:00:00,"TOPAZ Opt 1 (TgtRRO 0.029"")",TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|summit-2272,excel_import,SUMMIT,SUMMIT-2272,,Korat FW,2025-11-19T00:00:00,TTR: Reduce num write of zone 0 at VBAR_ATI,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|pending,excel_import,SUMMIT,Pending,TBD,Korat PE/Korat FW,2025-11-19T00:00:00,Remove PWT SF3 portion​ for weld before CERT portion.,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|tbd,excel_import,SUMMIT,TBD,,US DC,2025-11-19T00:00:00,T451 opti overhead,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|,excel_import,SUMMIT,,,,2025-11-19T00:00:00,Gap to POR 3.0 (all risks),TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|summit|h,excel_import,SUMMIT,H,Study,Korat FW / LCO ARS,2025-11-19T00:00:00,T299 ATI optimize test zone,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|dorado|dorado-906,excel_import,DORADO,Dorado-906,,,2025-11-19T00:00:00,4.4.1) Soak 9 days (refer to row xx,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|dorado|?,excel_import,DORADO,?,,DC,2025-11-19T00:00:00,"Project to remove UACT1 ""milli"" actuator",TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|dorado|need jira,excel_import,DORADO,need jira,,,2025-11-19T00:00:00,T461 similar to marlin JIRA1036,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
excel_import|dorado|,excel_import,DORADO,,,,2025-11-19T00:00:00,Total  CERT TTR,TTR,MODIFIED,20251119-064203,2025-11-19T06:42:03,
